Emotion,Suddenness,Goal_relevance,Conduciveness,Power,Urgency,Effort
Shame,0.13703,0.98527,0.88673,0.67614,0.43606,0.89749
Shame,0.00077,0.93,0.32009,0.5805,0.47993,0.70998
Shame,0.58446,0.99813,0.65902,0.62218,0.53759,0.94505
Shame,0.67011,0.96375,0.01423,0.93451,0.40998,0.84718
Shame,0.87943,0.9668,0.42137,0.41063,0.46493,0.7064
Shame,0.83129,0.97254,0.98629,0.08093,0.57444,0.79725
Shame,0.28796,0.95554,0.45616,0.48997,0.46434,0.85428
Shame,0.29743,0.94338,0.58295,0.33049,0.47701,0.99014
Shame,0.37881,0.93078,0.88566,0.49898,0.41531,0.8956
Shame,0.02319,0.9823,0.07546,0.44266,0.54986,0.87937
Shame,0.19966,0.95626,0.55292,0.22312,0.48033,0.73755
Shame,0.19979,0.92268,0.81717,0.32218,0.42352,0.71711
Shame,0.72407,0.97315,0.38522,0.43209,0.57399,0.82534
Shame,0.4652,0.87386,0.29981,0.65127,0.55753,0.95175
Shame,0.4729,0.94361,0.26544,0.38823,0.53528,0.75954
Shame,0.2663,0.9971,0.28397,0.92273,0.47751,0.77946
Shame,0.69043,0.84897,0.39363,0.28973,0.51685,0.99218
Shame,0.58955,0.98951,0.6704,0.46657,0.5929,0.97116
Shame,0.45214,0.97489,0.17971,0.08299,0.50702,0.83956
Shame,0.92251,0.93288,0.34027,0.73083,0.5077,0.98479
Shame,0.24131,0.97258,0.51128,0.4761,0.4686,0.76146
Shame,0.74966,0.99434,0.78784,0.80635,0.42871,0.95175
Shame,0.35856,0.94308,0.70367,0.02669,0.51449,0.82552
Shame,0.07629,0.8572,0.39165,0.22528,0.51907,0.81556
Shame,0.13976,0.99749,0.73754,0.95335,0.44453,0.75213
Shame,0.23713,0.98919,0.52564,0.30275,0.57421,0.95106
Shame,0.20194,0.84893,0.07613,0.16054,0.50901,0.7179
Shame,0.66035,0.94336,0.33049,0.96601,0.41621,0.86923
Shame,0.93787,0.86954,0.85409,0.90887,0.46124,0.85177
Shame,0.27991,0.9646,0.74841,0.7412,0.44214,0.73021
Shame,0.05251,0.89455,0.72589,0.42625,0.49611,0.79223
Shame,0.33536,0.94173,0.52651,0.62561,0.41015,0.77425
Shame,0.44327,0.9812,0.00738,0.18754,0.4628,0.76492
Shame,0.40302,0.80523,0.40531,0.18,0.56354,0.97363
Shame,0.38796,0.82007,0.94659,0.54587,0.52943,0.91593
Shame,0.20688,0.97853,0.2668,0.38559,0.50989,0.92051
Shame,0.53643,0.88211,0.60027,0.75006,0.58199,0.85407
Shame,0.72215,0.87843,0.25789,0.33295,0.48418,0.90386
Shame,0.46164,0.83274,0.75685,0.93992,0.43476,0.94954
Shame,0.68633,0.98802,0.66275,0.58883,0.50014,0.81776
Shame,0.25987,0.74786,0.40782,0.70306,0.44728,0.90387
Shame,0.97945,0.94925,0.54461,0.67664,0.40794,0.98752
Shame,0.96499,0.89078,0.97685,0.41263,0.46123,0.86477
Shame,0.62669,0.97373,0.77234,0.79082,0.48293,0.9628
Shame,0.17268,0.98545,0.99772,0.96,0.56236,0.87053
Shame,0.08452,0.94516,0.29172,0.41893,0.53501,0.88967
Shame,0.23167,0.89819,0.88583,0.97291,0.55752,0.97283
Shame,0.51829,0.82925,0.5976,0.86786,0.54546,0.87621
Shame,0.5379,0.93754,0.17361,0.1351,0.44544,0.74676
Shame,0.46635,0.7506,0.51951,0.55881,0.50613,0.91626
Shame,0.69814,0.90145,0.50612,0.32621,0.57196,0.91047
Shame,0.38507,0.9957,0.90188,0.93148,0.4952,0.89015
Shame,0.93758,0.96212,0.8931,0.08117,0.49511,0.82305
Shame,0.59424,0.85276,0.86406,0.95368,0.53656,0.98573
Shame,0.25767,0.96486,0.57808,0.6748,0.50918,0.75703
Shame,0.13662,0.86408,0.913,0.63751,0.53217,0.93491
Shame,0.88788,0.92609,0.96474,0.87624,0.55649,0.89919
Shame,0.13127,0.91138,0.73617,0.04912,0.56224,0.89104
Shame,0.84093,0.92176,0.09129,0.24877,0.48308,0.85629
Shame,0.34933,0.9117,0.41969,0.90231,0.50285,0.88651
Shame,0.09025,0.79459,0.11507,0.29547,0.42946,0.77546
Shame,0.05213,0.94515,0.73792,0.20052,0.43308,0.711
Shame,0.18584,0.86887,0.69373,0.0305,0.43381,0.98234
Shame,0.95239,0.99782,0.07067,0.03082,0.5009,0.90361
Shame,0.51939,0.90912,0.13844,0.868,0.58427,0.75046
Shame,0.50889,0.99214,0.62067,0.76848,0.52919,0.91001
Shame,0.47081,0.90962,0.07046,0.00085,0.44877,0.92135
Shame,0.31675,0.9472,0.69765,0.09104,0.58698,0.87693
Shame,0.28866,0.96487,0.17899,0.16393,0.49702,0.8377
Shame,0.92786,0.97074,0.86005,0.11683,0.49643,0.91652
Shame,0.06153,0.99369,0.92229,0.21158,0.56106,0.76414
Shame,0.2018,0.89989,0.15286,0.98101,0.43629,0.90564
Shame,0.80475,0.9597,0.56853,0.39933,0.55519,0.85302
Shame,0.38354,0.9146,0.14463,0.05449,0.40061,0.82878
Shame,0.8585,0.9136,0.63954,0.89804,0.42945,0.94054
Shame,0.10059,0.95432,0.70662,0.7097,0.44551,0.8767
Shame,0.89203,0.9443,0.2005,0.10115,0.57301,0.84699
Shame,0.03273,0.93577,0.77208,0.25043,0.55554,0.89916
Shame,0.05704,0.96371,0.72525,0.76625,0.44736,0.73867
Shame,0.57844,0.95128,0.60614,0.90086,0.5451,0.82294
Shame,0.66942,0.82158,0.75443,0.02699,0.47361,0.99343
Shame,0.50938,0.89508,0.1127,0.51768,0.41097,0.73469
Shame,0.5502,0.94889,0.85237,0.80415,0.49435,0.94614
Shame,0.34506,0.86221,0.34598,0.65252,0.59887,0.82243
Shame,0.22224,0.86427,0.24803,0.39861,0.48373,0.77163
Shame,0.4998,0.98743,0.00834,0.55718,0.53069,0.79805
Shame,0.74646,0.92078,0.08132,0.4402,0.4076,0.76125
Shame,0.44956,0.96667,0.8789,0.64197,0.48986,0.76766
Shame,0.09354,0.8181,0.62013,0.01905,0.44591,0.93358
Shame,0.55587,0.92585,0.11521,0.49926,0.4929,0.77508
Shame,0.25072,0.91425,0.52496,0.443,0.46796,0.89559
Shame,0.42106,0.9055,0.25293,0.53276,0.59154,0.78754
Shame,0.08909,0.90072,0.87406,0.30232,0.48013,0.82839
Shame,0.62937,0.86399,0.84678,0.94971,0.58335,0.90691
Shame,0.03931,0.90024,0.79141,0.08259,0.44463,0.96391
Shame,0.27577,0.93347,0.27224,0.47976,0.51997,0.95252
Shame,0.64972,0.90552,0.46863,0.3713,0.59941,0.73608
Shame,0.10702,0.98656,0.12663,0.21541,0.5423,0.72492
Shame,0.72686,0.79685,0.89444,0.50657,0.59991,0.81195
Shame,0.56373,0.86388,0.61345,0.03568,0.51278,0.83572
Shame,0.04667,0.82916,0.33397,0.69794,0.40763,0.7196
Shame,0.5675,0.89947,0.74734,0.6011,0.56424,0.88067
Shame,0.48143,0.98109,0.05892,0.59506,0.54049,0.76199
Shame,0.68844,0.99736,0.94538,0.94597,0.53087,0.83049
Shame,0.87945,0.92954,0.14343,0.67742,0.56447,0.72365
Shame,0.11908,0.97191,0.76143,0.43755,0.45465,0.84184
Shame,0.86029,0.90248,0.66711,0.06729,0.51233,0.92813
Shame,0.348,0.88836,0.56564,0.92472,0.48524,0.75857
Shame,0.69284,0.93956,0.90041,0.3774,0.4876,0.82525
Shame,0.83411,0.94068,0.69897,0.09837,0.58875,0.79012
Shame,0.95505,0.98258,0.42412,0.58699,0.59137,0.93213
Shame,0.45766,0.95417,0.7255,0.32455,0.5458,0.95012
Shame,0.86993,0.97239,0.77877,0.67716,0.48194,0.98759
Shame,0.20286,0.91908,0.61917,0.28645,0.49293,0.97314
Shame,0.52114,0.94665,0.25877,0.08172,0.44592,0.86464
Shame,0.75693,0.9979,0.4861,0.99219,0.54407,0.99978
Shame,0.00282,0.86945,0.88927,0.9727,0.55529,0.78317
Shame,0.96119,0.89574,0.89443,0.92368,0.53422,0.88454
Shame,0.69925,0.83017,0.72278,0.77205,0.4407,0.84672
Shame,0.55181,0.8436,0.47034,0.87969,0.40216,0.90053
Shame,0.72415,0.81393,0.10972,0.62205,0.47523,0.8262
Shame,0.70152,0.90989,0.09681,0.7823,0.4352,0.71832
Shame,0.62894,0.972,0.11537,0.91967,0.48167,0.98712
Shame,0.13359,0.98218,0.11454,0.09813,0.48706,0.87858
Shame,0.11597,0.99856,0.17327,0.7669,0.48723,0.77788
Shame,0.8817,0.98537,0.0739,0.55408,0.57551,0.9953
Shame,0.25734,0.92501,0.65432,0.24378,0.51798,0.91225
Shame,0.72818,0.86111,0.93195,0.80127,0.43605,0.84372
Shame,0.98715,0.90002,0.04174,0.32862,0.50354,0.83565
Shame,0.71524,0.81508,0.09045,0.39901,0.47244,0.91145
Shame,0.96491,0.77945,0.41385,0.80972,0.54996,0.75527
Shame,0.08337,0.87846,0.75465,0.53468,0.41596,0.94632
Shame,0.44347,0.98912,0.77689,0.21139,0.56255,0.99774
Shame,0.17317,0.94562,0.83775,0.63478,0.40655,0.8482
Shame,0.93866,0.89243,0.00249,0.79541,0.57985,0.77025
Shame,0.46486,0.88082,0.49342,0.18708,0.53143,0.80787
Shame,0.21101,0.92597,0.14053,0.50829,0.44568,0.98443
Shame,0.41897,0.92983,0.50248,0.66476,0.53302,0.94452
Shame,0.55959,0.94078,0.23171,0.25771,0.5051,0.86415
Shame,0.71851,0.93197,0.85536,0.99968,0.44059,0.92409
Shame,0.07162,0.90806,0.32092,0.50696,0.50898,0.86465
Shame,0.99812,0.93912,0.80651,0.04958,0.44708,0.98827
Shame,0.04104,0.93179,0.53236,0.61849,0.50511,0.93666
Shame,0.75182,0.91623,0.12392,0.62667,0.45377,0.87173
Shame,0.85241,0.93609,0.56231,0.93149,0.45174,0.85
Shame,0.76835,0.99882,0.8031,0.99652,0.56059,0.94787
Shame,0.87344,0.96914,0.5974,0.42113,0.53282,0.76391
Shame,0.6793,0.91831,0.75573,0.49943,0.48457,0.91679
Shame,0.58793,0.98713,0.83394,0.85529,0.41512,0.76621
Shame,0.89316,0.9299,0.8138,0.7242,0.4427,0.78183
Shame,0.83665,0.94853,0.18591,0.07747,0.52299,0.92187
Shame,0.61869,0.91203,0.85622,0.63599,0.58417,0.8383
Shame,0.91659,0.92738,0.77373,0.17168,0.4236,0.8087
Shame,0.15353,0.9477,0.78823,0.16055,0.56002,0.94383
Shame,0.75264,0.87407,0.2276,0.72679,0.51279,0.89915
Shame,0.18641,0.83577,0.6905,0.85596,0.45167,0.91213
Shame,0.20558,0.88927,0.66139,0.3983,0.48926,0.85985
Shame,0.43095,0.83992,0.12782,0.04279,0.56868,0.72445
Shame,0.90102,0.89806,0.29701,0.3227,0.59907,0.92459
Shame,0.40792,0.97221,0.96598,0.4164,0.49367,0.76541
Shame,0.60423,0.9917,0.00503,0.38566,0.48398,0.96572
Shame,0.89894,0.98697,0.88897,0.0269,0.57986,0.7235
Shame,0.43684,0.87658,0.64493,0.86378,0.48653,0.70681
Shame,0.52044,0.9478,0.84965,0.33863,0.43949,0.80512
Shame,0.70839,0.91807,0.39294,0.96714,0.41107,0.90395
Shame,0.11128,0.99348,0.00054,0.66828,0.41378,0.75304
Shame,0.73478,0.76042,0.34902,0.05459,0.41386,0.9405
Shame,0.97637,0.94787,0.13871,0.3096,0.52564,0.78191
Shame,0.76454,0.99672,0.40836,0.23744,0.49582,0.83391
Shame,0.98112,0.9105,0.98658,0.9368,0.42793,0.72761
Shame,0.29947,0.96842,0.39713,0.11706,0.44249,0.75774
Shame,0.93704,0.96884,0.74043,0.73212,0.59631,0.7998
Shame,0.91047,0.86474,0.38335,0.04691,0.57056,0.74312
Shame,0.11575,0.96652,0.33581,0.08343,0.47572,0.73296
Shame,0.24843,0.99437,0.21075,0.39068,0.50917,0.83839
Shame,0.70876,0.96294,0.20163,0.82055,0.5333,0.71599
Shame,0.1473,0.86293,0.65148,0.8714,0.50776,0.92912
Shame,0.54489,0.96382,0.14816,0.96012,0.55873,0.94882
Shame,0.68102,0.97096,0.57646,0.30015,0.50413,0.77902
Shame,0.62069,0.96707,0.02411,0.17014,0.5126,0.96114
Shame,0.81102,0.84566,0.91498,0.85032,0.55101,0.82215
Shame,0.89021,0.92147,0.9519,0.86562,0.51027,0.94976
Shame,0.85989,0.87962,0.13509,0.59567,0.47421,0.9739
Shame,0.92552,0.79543,0.91171,0.3707,0.50453,0.93473
Shame,0.10681,0.87637,0.77623,0.49758,0.55932,0.93318
Shame,0.32696,0.89311,0.61342,0.89238,0.566,0.86414
Shame,0.62038,0.96471,0.35361,0.61356,0.41378,0.79806
Shame,0.15318,0.99838,0.28737,0.83867,0.53929,0.98349
Shame,0.24828,0.85481,0.56054,0.54417,0.5206,0.87291
Shame,0.42478,0.98649,0.20637,0.34826,0.56655,0.90317
Shame,0.73928,0.93737,0.43566,0.04953,0.56553,0.95334
Shame,0.60481,0.91229,0.65074,0.61877,0.52524,0.81371
Shame,0.88087,0.90476,0.19537,0.37459,0.42059,0.8991
Shame,0.82744,0.87874,0.37038,0.95656,0.42069,0.98357
Shame,0.13098,0.88881,0.68913,0.05704,0.40027,0.85519
Shame,0.91987,0.92551,0.34474,0.87042,0.45532,0.81317
Shame,0.29707,0.85283,0.57198,0.26361,0.47163,0.89562
Shame,0.58621,0.86846,0.29965,0.67433,0.47409,0.84893
Shame,0.94802,0.81156,0.67512,0.91964,0.45484,0.85678
Shame,0.63145,0.97676,0.68924,0.75047,0.57075,0.87203
Shame,0.34592,0.83644,0.69834,0.54222,0.55175,0.98003
Shame,0.57994,0.95694,0.05587,0.04474,0.49042,0.83416
Shame,0.22821,0.91163,0.28444,0.11871,0.49961,0.73115
Shame,0.94723,0.9862,0.89413,0.86567,0.52726,0.71565
Shame,0.106,0.80259,0.46654,0.50203,0.54024,0.85536
Shame,0.21334,0.85634,0.70122,0.80844,0.42392,0.75415
Shame,0.67781,0.96432,0.12036,0.05639,0.55047,0.72057
Shame,0.03545,0.87575,0.76037,0.84339,0.51004,0.76045
Shame,0.55753,0.82904,0.88834,0.63966,0.53169,0.8317
Shame,0.46885,0.95992,0.06772,0.71941,0.45795,0.78122
Shame,0.95839,0.89204,0.23966,0.15884,0.57595,0.82238
Shame,0.13784,0.93058,0.90331,0.09022,0.52634,0.72225
Shame,0.5999,0.88776,0.95507,0.53116,0.53836,0.96988
Shame,0.73968,0.96641,0.30628,0.50328,0.40276,0.835
Shame,0.75125,0.97216,0.91592,0.09087,0.42093,0.89518
Shame,0.99555,0.9548,0.21918,0.2747,0.45646,0.99789
Shame,0.00688,0.9449,0.3968,0.30487,0.48511,0.72352
Shame,0.86331,0.94589,0.93618,0.16593,0.52973,0.97107
Shame,0.22085,0.98959,0.49522,0.58531,0.57256,0.78509
Shame,0.90907,0.95269,0.56108,0.10377,0.57259,0.85951
Shame,0.67649,0.93306,0.34289,0.50871,0.55279,0.86952
Shame,0.50012,0.88122,0.84465,0.52112,0.5465,0.74718
Shame,0.73963,0.96645,0.78201,0.80517,0.49577,0.80344
Shame,0.09913,0.98881,0.77302,0.86263,0.55461,0.74902
Shame,0.78771,0.89426,0.83836,0.51492,0.50666,0.91217
Shame,0.66854,0.91816,0.49667,0.78951,0.44433,0.76693
Shame,0.16099,0.95971,0.52888,0.68708,0.56592,0.99824
Shame,0.85526,0.8977,0.35452,0.55306,0.48286,0.77795
Shame,0.53383,0.91337,0.33282,0.18551,0.59021,0.89132
Shame,0.81403,0.93671,0.62985,0.6226,0.48216,0.77405
Shame,0.57599,0.94271,0.84951,0.04423,0.56793,0.77447
Shame,0.75747,0.9376,0.51178,0.9459,0.48685,0.70628
Shame,0.38024,0.96574,0.51973,0.27894,0.5141,0.86046
Shame,0.81047,0.98895,0.39341,0.87164,0.40821,0.88799
Shame,0.88827,0.84705,0.77913,0.86214,0.50935,0.83733
Shame,0.73737,0.92947,0.67842,0.22731,0.49854,0.70753
Shame,0.61091,0.89769,0.79574,0.80875,0.4604,0.7138
Shame,0.96419,0.85923,0.39324,0.6198,0.5992,0.93618
Shame,0.62714,0.85444,0.6861,0.02019,0.51861,0.75401
Shame,0.93846,0.96257,0.70048,0.92904,0.49083,0.98903
Shame,0.33913,0.93214,0.19463,0.75689,0.42933,0.85977
Shame,0.9459,0.96014,0.44162,0.56218,0.50753,0.99467
Shame,0.9894,0.9515,0.64358,0.35945,0.59789,0.9916
Shame,0.23029,0.99386,0.03452,0.77453,0.50136,0.86372
Shame,0.13846,0.81816,0.80858,0.08857,0.5618,0.878
Shame,0.62904,0.99416,0.38267,0.90145,0.54879,0.97291
Shame,0.75726,0.92744,0.70976,0.28887,0.47662,0.84196
Shame,0.79504,0.96307,0.62445,0.84017,0.59372,0.74087
Shame,0.97769,0.93084,0.47333,0.7028,0.53702,0.7655
Shame,0.74329,0.96659,0.48885,0.06332,0.42134,0.90487
Shame,0.65436,0.9709,0.25503,0.20173,0.49052,0.70321
Shame,0.3535,0.93671,0.40568,0.96672,0.52237,0.74865
Shame,0.00495,0.88675,0.77017,0.98817,0.46195,0.8199
Shame,0.97084,0.95117,0.60421,0.97132,0.56202,0.81206
Shame,0.41721,0.98774,0.8329,0.50047,0.51099,0.89552
Shame,0.85744,0.95376,0.0995,0.22651,0.59963,0.80465
Shame,0.53176,0.89152,0.01861,0.34125,0.53716,0.72855
Shame,0.782,0.93447,0.35935,0.90307,0.41036,0.85978
Shame,0.5864,0.98463,0.18217,0.48536,0.5611,0.87492
Shame,0.71164,0.96461,0.91218,0.13335,0.56053,0.71385
Shame,0.53613,0.8469,0.02481,0.54391,0.41051,0.82102
Shame,0.40069,0.83943,0.54954,0.13153,0.49431,0.76111
Shame,0.01274,0.87595,0.67787,0.7466,0.51518,0.75949
Shame,0.07032,0.98187,0.65305,0.99535,0.468,0.70582
Shame,0.8859,0.90939,0.70323,0.84534,0.55546,0.90958
Shame,0.56616,0.8368,0.9922,0.7483,0.47905,0.96445
Shame,0.43876,0.89423,0.3061,0.90962,0.49461,0.78342
Shame,0.73677,0.98723,0.31508,0.72052,0.47053,0.97438
Shame,0.48911,0.97381,0.43646,0.8748,0.47392,0.85029
Shame,0.92175,0.97165,0.97026,0.01539,0.58073,0.9698
Shame,0.39665,0.94358,0.29365,0.24617,0.49781,0.87659
Shame,0.6212,0.99963,0.14779,0.59461,0.44672,0.88284
Shame,0.50395,0.92933,0.91297,0.95972,0.59476,0.72261
Shame,0.85878,0.87775,0.24706,0.13685,0.47322,0.79158
Shame,0.84602,0.97765,0.91901,0.29601,0.5216,0.70567
Shame,0.41359,0.95801,0.10398,0.99071,0.40223,0.82388
Shame,0.48471,0.82164,0.76237,0.46766,0.43372,0.73258
Shame,0.43869,0.99209,0.71078,0.00075,0.44997,0.8898
Shame,0.8781,0.95047,0.36849,0.15319,0.41989,0.71791
Shame,0.14916,0.78957,0.42674,0.2727,0.42624,0.74419
Shame,0.8945,0.98179,0.0557,0.05836,0.50221,0.86258
Shame,0.46895,0.93178,0.96876,0.05174,0.51856,0.70965
Shame,0.17317,0.98455,0.51042,0.42928,0.56952,0.94526
Shame,0.10793,0.87791,0.27914,0.46774,0.51683,0.79989
Shame,0.78594,0.98233,0.97455,0.94587,0.4373,0.9903
Shame,0.97392,0.8346,0.99966,0.85378,0.42112,0.82024
Shame,0.26339,0.78567,0.29595,0.18365,0.43102,0.97899
Shame,0.96533,0.94566,0.54399,0.66474,0.56165,0.70455
Shame,0.39088,0.94157,0.20299,0.75523,0.57531,0.86776
Shame,0.85032,0.8705,0.46014,0.55194,0.46812,0.90375
Shame,0.25553,0.99149,0.64605,0.43989,0.59385,0.99748
Shame,0.21484,0.80871,0.61284,0.68157,0.56595,0.89138
Shame,0.39939,0.80013,0.61019,0.84265,0.58613,0.77216
Shame,0.11481,0.93446,0.52346,0.92384,0.50412,0.94392
Shame,0.65335,0.99622,0.39475,0.99064,0.47136,0.98318
Shame,0.47856,0.94232,0.00844,0.25288,0.43882,0.90219
Shame,0.51479,0.97342,0.28988,0.7337,0.56557,0.7965
Shame,0.00658,0.75927,0.16451,0.35483,0.52187,0.93375
Shame,0.14555,0.92598,0.83632,0.11289,0.55573,0.84274
Shame,0.79307,0.95865,0.54754,0.2739,0.44476,0.95808
Shame,0.5212,0.98568,0.06864,0.81,0.42721,0.74432
Shame,0.45275,0.99496,0.85968,0.51513,0.50718,0.75293
Shame,0.1849,0.73811,0.6823,0.20159,0.52343,0.91539
Shame,0.66393,0.90956,0.98793,0.40487,0.43749,0.87174
Shame,0.76267,0.97129,0.35862,0.40952,0.58888,0.98898
Shame,0.01577,0.90205,0.91821,0.75823,0.44385,0.88847
Shame,0.19736,0.9031,0.60465,0.53826,0.46454,0.86572
Shame,0.97837,0.98397,0.59591,0.43557,0.46486,0.9766
Shame,0.00207,0.98642,0.05604,0.43354,0.43696,0.87984
Shame,0.804,0.90222,0.84636,0.00358,0.49454,0.99721
Shame,0.12029,0.83082,0.80066,0.05049,0.43251,0.90976
Shame,0.73894,0.94997,0.81087,0.093,0.49733,0.80165
Shame,0.23069,0.93419,0.96794,0.70495,0.43576,0.93652
Shame,0.21037,0.88711,0.69073,0.61706,0.44311,0.78415
Shame,0.57349,0.83687,0.99227,0.14153,0.41108,0.70369
Shame,0.33212,0.96779,0.72564,0.44042,0.57303,0.77372
Shame,0.54289,0.90675,0.38848,0.6886,0.43833,0.88709
Shame,0.12595,0.96225,0.21581,0.54705,0.5676,0.74391
Shame,0.17665,0.86588,0.06946,0.88316,0.46768,0.82818
Shame,0.50162,0.91182,0.4708,0.17569,0.47155,0.99866
Shame,0.50319,0.91317,0.72826,0.71924,0.50701,0.73521
Shame,0.50208,0.91737,0.48087,0.85786,0.55589,0.96466
Shame,0.15107,0.84643,0.76035,0.85149,0.58751,0.93744
Shame,0.83085,0.98462,0.82495,0.24011,0.42499,0.93944
Shame,0.77578,0.78013,0.21088,0.08788,0.43786,0.77038
Shame,0.09165,0.98036,0.9759,0.61515,0.5163,0.86095
Shame,0.0578,0.86057,0.78121,0.63552,0.5225,0.82544
Shame,0.31995,0.86551,0.73561,0.22494,0.40468,0.90269
Shame,0.4408,0.96139,0.58383,0.32152,0.45259,0.85689
Shame,0.32543,0.95477,0.59968,0.19563,0.59854,0.70063
Shame,0.52588,0.95057,0.51958,0.63261,0.54414,0.76377
Shame,0.67988,0.98846,0.79841,0.502,0.42718,0.98561
Shame,0.74539,0.95935,0.20838,0.44813,0.51066,0.73777
Shame,0.04132,0.94784,0.39358,0.75734,0.43099,0.82394
Shame,0.71361,0.90931,0.50033,0.45325,0.5133,0.89883
Shame,0.57503,0.96023,0.98344,0.68915,0.57128,0.86808
Shame,0.03217,0.86998,0.11779,0.09122,0.45409,0.78758
Shame,0.65453,0.93336,0.26921,0.98931,0.50251,0.89882
Shame,0.85545,0.78896,0.68521,0.68665,0.49923,0.94302
Shame,0.62073,0.86339,0.57465,0.95668,0.48912,0.7234
Shame,0.82166,0.69272,0.17086,0.83146,0.42208,0.78622
Shame,0.8981,0.97641,0.14772,0.3568,0.53833,0.98517
Shame,0.93729,0.853,0.36781,0.58693,0.58935,0.71851
Shame,0.60645,0.94638,0.99625,0.7798,0.50348,0.92178
Shame,0.21767,0.92837,0.70433,0.9123,0.41196,0.75171
Shame,0.29161,0.92967,0.60084,0.50387,0.55626,0.9682
Shame,0.2621,0.97233,0.05162,0.58169,0.43313,0.84957
Shame,0.40314,0.93207,0.47604,0.53534,0.59312,0.98911
Shame,0.41112,0.9641,0.26916,0.2813,0.51979,0.75428
Shame,0.43746,0.96207,0.38846,0.12358,0.53969,0.76628
Shame,0.4626,0.90778,0.28822,0.5312,0.449,0.80583
Shame,0.72387,0.96296,0.48196,0.86729,0.50406,0.96209
Shame,0.19671,0.96298,0.52139,0.48321,0.42684,0.80748
Shame,0.12419,0.88703,0.07995,0.94599,0.56649,0.80143
Shame,0.87692,0.86806,0.42729,0.34499,0.53435,0.77432
Shame,0.61301,0.97521,0.37971,0.87641,0.52595,0.75733
Shame,0.12558,0.95856,0.43612,0.00716,0.40029,0.93449
Shame,0.40916,0.88538,0.4107,0.61656,0.54038,0.87657
Shame,0.46905,0.90102,0.23355,0.98957,0.52904,0.79833
Shame,0.58915,0.98516,0.34043,0.563,0.54462,0.92058
Shame,0.68935,0.91314,0.68927,0.60479,0.44728,0.95832
Shame,0.21443,0.98714,0.19292,0.60135,0.46457,0.71008
Shame,0.08876,0.94371,0.08996,0.13846,0.59871,0.97054
Shame,0.22757,0.92554,0.40482,0.43751,0.41694,0.70336
Shame,0.78463,0.95171,0.2434,0.70901,0.44059,0.83871
Shame,0.72621,0.89747,0.4872,0.59066,0.46233,0.76474
Shame,0.55072,0.8851,0.45399,0.31362,0.40769,0.90563
Shame,0.27841,0.76794,0.98167,0.45866,0.50952,0.81823
Shame,0.80807,0.9377,0.61323,0.43128,0.50305,0.88704
Shame,0.44233,0.94242,0.33324,0.27482,0.47871,0.80661
Shame,0.67989,0.93868,0.89322,0.3337,0.55118,0.99563
